id,rule,severity,component,project,hash,message,resolution,status,effort,debt,author,creationDate,updateDate,closeDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,tags,impacts
AZgOs9I326e5JKQ40ROp,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:intermediate/travel/src/main/java/org/springframework/integration/samples/travel/Main.java,Jayak-Patel_spring-integration-samples,88f42f9f86112d6b7c1919dd13382871,Replace this use of System.out by a logger.,FIXED,CLOSED,10min,10min,jayakpatel1@gmail.com,2025-07-15T15:21:49+0000,2025-07-15T17:35:59+0000,2025-07-15T17:35:59+0000,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgOs9I326e5JKQ40ROq,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:intermediate/travel/src/main/java/org/springframework/integration/samples/travel/Main.java,Jayak-Patel_spring-integration-samples,88f42f9f86112d6b7c1919dd13382871,Replace this use of System.out by a logger.,FIXED,CLOSED,10min,10min,jayakpatel1@gmail.com,2025-07-15T15:21:49+0000,2025-07-15T17:35:59+0000,2025-07-15T17:35:59+0000,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgOs9I326e5JKQ40ROr,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:intermediate/travel/src/main/java/org/springframework/integration/samples/travel/Main.java,Jayak-Patel_spring-integration-samples,88f42f9f86112d6b7c1919dd13382871,Replace this use of System.out by a logger.,FIXED,CLOSED,10min,10min,jayakpatel1@gmail.com,2025-07-15T15:21:49+0000,2025-07-15T17:35:59+0000,2025-07-15T17:35:59+0000,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgOs80j26e5JKQ40ROZ,java:S3024,MINOR,Jayak-Patel_spring-integration-samples:basic/zip/src/main/java/org/springframework/integration/samples/zip/SpringIntegrationUtils.java,Jayak-Patel_spring-integration-samples,94a08b8c3b16b36593811dbeb5dd578c,"Use multiple calls to ""append"" instead of string concatenation.",FIXED,CLOSED,2min,2min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-07-15T17:35:59+0000,2025-07-15T17:35:59+0000,CODE_SMELL,jayak-patel,EFFICIENT,INTENTIONAL,"[""clumsy"", ""performance""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZgOs80j26e5JKQ40ROa,java:S3024,MINOR,Jayak-Patel_spring-integration-samples:basic/zip/src/main/java/org/springframework/integration/samples/zip/SpringIntegrationUtils.java,Jayak-Patel_spring-integration-samples,31fdd510bcde4b8aab164388009e5720,"Use multiple calls to ""append"" instead of string concatenation.",FIXED,CLOSED,2min,2min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-07-15T17:35:59+0000,2025-07-15T17:35:59+0000,CODE_SMELL,jayak-patel,EFFICIENT,INTENTIONAL,"[""clumsy"", ""performance""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZb1xnO7h27EBQ8cvvJh,java:S1128,MINOR,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,8ae8c76738420d0bf760993715b7ee81,Remove this unused import 'org.springframework.context.ApplicationContext'.,FIXED,CLOSED,1min,1min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZb1xnO7h27EBQ8cvvJi,java:S1128,MINOR,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,41023c16735a764ae13cedc56e1cad84,Remove this unnecessary import: same package classes are always implicitly imported.,FIXED,CLOSED,1min,1min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZb1xnO7h27EBQ8cvvJf,java:S5786,INFO,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,3ed681bb962c6b7865af4f0603296099,Remove this 'public' modifier.,FIXED,CLOSED,2min,2min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZb1xnO7h27EBQ8cvvJd,java:S2699,BLOCKER,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,cf1265f63c651dee72f2c5314b9ae675,Add at least one assertion to this test case.,FIXED,CLOSED,10min,10min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,TESTED,ADAPTABLE,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""BLOCKER""}]"
AZb1xnO7h27EBQ8cvvJe,java:S5786,INFO,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,cf1265f63c651dee72f2c5314b9ae675,Remove this 'public' modifier.,FIXED,CLOSED,2min,2min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZb1xnO7h27EBQ8cvvJg,java:S2925,MAJOR,Jayak-Patel_spring-integration-samples:basic/zip/src/test/java/org/springframework/integration/samples/zip/SpringIntegrationProjectStartupTest.java,Jayak-Patel_spring-integration-samples,12caed46e4fe2469c52877ce14a59cbc,"Remove this use of ""Thread.sleep()"".",FIXED,CLOSED,20min,20min,artem.bilan@broadcom.com,2024-10-03T20:33:51+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""bad-practice"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZb1xneCh27EBQ8cvvM3,java:S5786,INFO,Jayak-Patel_spring-integration-samples:basic/sftp/src/test/java/org/springframework/integration/samples/sftp/SftpOutboundGatewaySample.java,Jayak-Patel_spring-integration-samples,706e667abb5bb053c48b13e497cc2d65,Remove this 'public' modifier.,FIXED,CLOSED,2min,2min,abilan@vmware.com,2022-10-18T20:07:32+0000,2025-06-28T19:47:13+0000,2025-06-28T19:47:13+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZb1xneFh27EBQ8cvvM5,java:S108,MAJOR,Jayak-Patel_spring-integration-samples:basic/sftp/src/test/java/org/springframework/integration/samples/sftp/SftpTestUtils.java,Jayak-Patel_spring-integration-samples,08019b5b78d52bc7cc7da30b12863535,"Remove this block of code, fill it in, or add a comment explaining why it is empty.",FIXED,CLOSED,5min,5min,abilan@vmware.com,2022-10-18T20:07:32+0000,2025-07-15T22:31:22+0000,2025-07-15T22:31:22+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""suspicious""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZb1xni6h27EBQ8cvvOp,java:S5786,INFO,Jayak-Patel_spring-integration-samples:intermediate/async-gateway/src/test/java/org/springframework/integration/samples/async/gateway/CompletableFutureTest.java,Jayak-Patel_spring-integration-samples,10cfac30ed36cd5d97409ef1f61c6459,Remove this 'public' modifier.,FIXED,CLOSED,2min,2min,abilan@vmware.com,2022-08-02T16:27:11+0000,2025-07-15T15:28:05+0000,2025-07-15T15:28:05+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZb1xni6h27EBQ8cvvOq,java:S5838,MINOR,Jayak-Patel_spring-integration-samples:intermediate/async-gateway/src/test/java/org/springframework/integration/samples/async/gateway/CompletableFutureTest.java,Jayak-Patel_spring-integration-samples,1eccfaa0650121701c9ce53c1913ea72,Use isZero() instead.,FIXED,CLOSED,5min,5min,abilan@vmware.com,2022-08-02T16:27:11+0000,2025-07-15T15:28:05+0000,2025-07-15T15:28:05+0000,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""assertj"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZb1xnelh27EBQ8cvvNW,java:S3776,CRITICAL,Jayak-Patel_spring-integration-samples:basic/tcp-with-headers/src/main/java/org/springframework/integration/samples/tcpheaders/TcpWithHeadersApplication.java,Jayak-Patel_spring-integration-samples,26369f4edfee4acf85e175afa8b6781b,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,FIXED,CLOSED,9min,9min,abilan@vmware.com,2022-07-22T20:17:47+0000,2025-07-15T15:28:05+0000,2025-07-15T15:28:05+0000,CODE_SMELL,jayak-patel,FOCUSED,ADAPTABLE,"[""architecture"", ""brain-overload""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZb1xnelh27EBQ8cvvNX,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:basic/tcp-with-headers/src/main/java/org/springframework/integration/samples/tcpheaders/TcpWithHeadersApplication.java,Jayak-Patel_spring-integration-samples,88f42f9f86112d6b7c1919dd13382871,Replace this use of System.out by a logger.,FIXED,CLOSED,10min,10min,abilan@vmware.com,2022-07-22T20:17:47+0000,2025-07-15T15:28:05+0000,2025-07-15T15:28:05+0000,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZb1xnbqh27EBQ8cvvMF,java:S1075,MINOR,Jayak-Patel_spring-integration-samples:basic/testing-examples/src/main/java/org/springframework/integration/samples/testing/externalgateway/WeatherMarshaller.java,Jayak-Patel_spring-integration-samples,46037b609f86e00d89b7a7e7d02d3b75,Refactor your code to get this URI from a customizable parameter.,FIXED,CLOSED,20min,20min,rene.scheibe@gmail.com,2022-06-08T14:13:03+0000,2025-07-15T15:28:05+0000,2025-07-15T15:28:05+0000,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""android"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""LOW""}]"
AZgVfcbxr_dJ_UOXT6jq,java:S1598,CRITICAL,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,167ab00d8a4b7a153afa3a9ec13aaa21,"File path ""/tmp/clone16274767950595085818/advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp"" should match package name ""org.springframework.integration.samples.jpa"". Move the file or change the package name.",,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""pitfall""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfcbxr_dJ_UOXT6jt,java:S3776,CRITICAL,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,ebeb38ce1fb999b505c64fc16f54e1b6,Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed.,,OPEN,18min,18min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,FOCUSED,ADAPTABLE,"[""architecture"", ""brain-overload""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfcbxr_dJ_UOXT6ju,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,d04f628e24da1ecda8dc2bb8d2ad6b98,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6jv,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,d04f628e24da1ecda8dc2bb8d2ad6b98,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6jw,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,eeffa5224753e3d7a61dcdcd94836d0e,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6jx,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,eeffa5224753e3d7a61dcdcd94836d0e,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6jz,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j0,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6jy,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,160179658be091b9a374ff4f29c1f830,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6js,java:S1192,CRITICAL,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,3c40254c1dac5de7320c264a8041737e,"Define a constant instead of duplicating this literal ""Integration"" 3 times.",,OPEN,8min,8min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,DISTINCT,ADAPTABLE,"[""design""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfcbxr_dJ_UOXT6j1,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,aaa258ceb41a50de971f7e3ad95273bf,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j3,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j4,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6j2,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,01341f467016e968700b788c7dd88b7d,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j5,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,241b068397a18c98bf4461cf3970a47d,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j6,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,d70cf90d17ce18da60f2b29602c23d7c,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j8,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j9,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6j7,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2837cbb1c14cccba95f1ebdda08f7c91,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j-,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,e7bcfa7f18dda010ae62657e770016bd,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6j_,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,cc688cbf290dc70c20130d353a059105,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6jr,java:S1192,CRITICAL,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,a22116e6effe61102f24e0c2f297598e,"Define a constant instead of duplicating this literal ""Student Id: %d, First Name: %s, Last Name: %s%n"" 3 times.",,OPEN,8min,8min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,DISTINCT,ADAPTABLE,"[""design""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfcbxr_dJ_UOXT6kA,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,a22116e6effe61102f24e0c2f297598e,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kC,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kD,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6kB,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,661b6337482431eff2c6e595ecfd5b86,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
